,DATA INICIAL,DATA FINAL,REGIÃO,ESTADO,PRODUTO,NÚMERO DE POSTOS PESQUISADOS,UNIDADE DE MEDIDA,PREÇO MÉDIO REVENDA,DESVIO PADRÃO REVENDA,PREÇO MÍNIMO REVENDA,PREÇO MÁXIMO REVENDA,MARGEM MÉDIA REVENDA,COEF DE VARIAÇÃO REVENDA,PREÇO MÉDIO DISTRIBUIÇÃO,DESVIO PADRÃO DISTRIBUIÇÃO,PREÇO MÍNIMO DISTRIBUIÇÃO,PREÇO MÁXIMO DISTRIBUIÇÃO,COEF DE VARIAÇÃO DISTRIBUIÇÃO,MES
122,2004-06-06,2004-06-12,NORTE,AMAPA,ETANOL HIDRATADO,14,R$/l,1.796,0.045,1.75,1.85,0.39,0.025,1.406,0.104,1.1527,1.5456,0.074
123,2004-06-06,2004-06-12,NORTE,AMAZONAS,ETANOL HIDRATADO,57,R$/l,1.5619999999999998,0.125,1.28,1.85,0.493,0.08,1.069,0.071,0.93,1.2412,0.066
124,2004-06-06,2004-06-12,NORTE,PARA,ETANOL HIDRATADO,95,R$/l,1.909,0.247,1.29,2.4,0.527,0.129,1.382,0.194,0.7999,1.8713,0.14
125,2004-06-06,2004-06-12,NORTE,RONDONIA,ETANOL HIDRATADO,95,R$/l,1.5530000000000002,0.1369999999999999,1.25,1.99,0.546,0.088,1.007,0.134,0.7002,1.3306,0.133
126,2004-06-06,2004-06-12,NORTE,RORAIMA,ETANOL HIDRATADO,13,R$/l,1.465,0.074,1.3,1.5,0.316,0.051,1.149,0.06,0.9909,1.2022,0.052
127,2004-06-06,2004-06-12,NORTE,TOCANTINS,ETANOL HIDRATADO,72,R$/l,1.2919999999999998,0.102,1.099,1.59,0.582,0.079,0.71,0.106,0.56,0.9802,0.149
128,2004-06-06,2004-06-12,SUDESTE,ESPIRITO SANTO,ETANOL HIDRATADO,309,R$/l,1.177,0.121,0.9,1.47,0.286,0.103,0.891,0.092,0.6662,1.2623,0.103
129,2004-06-06,2004-06-12,SUDESTE,MINAS GERAIS,ETANOL HIDRATADO,1263,R$/l,1.251,0.105,0.949,1.875,0.351,0.084,0.9,0.124,0.3797,1.3461,0.138
130,2004-06-06,2004-06-12,SUDESTE,RIO DE JANEIRO,ETANOL HIDRATADO,966,R$/l,1.165,0.154,0.83,1.599,0.254,0.132,0.911,0.198,0.4,1.3667,0.217
131,2004-06-06,2004-06-12,SUDESTE,SAO PAULO,ETANOL HIDRATADO,4082,R$/l,0.894,0.071,0.669,1.199,0.205,0.079,0.689,0.072,0.47797,1.0669,0.104
132,2004-06-06,2004-06-12,SUL,PARANA,ETANOL HIDRATADO,746,R$/l,1.064,0.0819999999999999,0.78,1.5,0.306,0.077,0.758,0.129,0.4357,1.0053,0.17
133,2004-06-06,2004-06-12,SUL,RIO GRANDE DO SUL,ETANOL HIDRATADO,698,R$/l,1.358,0.128,1.04,1.71,0.36,0.094,0.998,0.126,0.55,1.34,0.126
134,2004-06-06,2004-06-12,SUL,SANTA CATARINA,ETANOL HIDRATADO,513,R$/l,1.3019999999999998,0.063,1.1,1.4980000000000002,0.382,0.048,0.92,0.113,0.6602,1.212,0.123
135,2004-06-13,2004-06-19,CENTRO OESTE,DISTRITO FEDERAL,ETANOL HIDRATADO,144,R$/l,1.355,0.069,1.09,1.41,0.413,0.051,0.942,0.152,0.4094,1.2331,0.161
136,2004-06-13,2004-06-19,CENTRO OESTE,GOIAS,ETANOL HIDRATADO,382,R$/l,1.212,0.124,0.92,1.52,0.384,0.102,0.828,0.086,0.58841,1.1438,0.104
137,2004-06-13,2004-06-19,CENTRO OESTE,MATO GROSSO,ETANOL HIDRATADO,195,R$/l,1.442,0.11,1.19,1.77,0.411,0.076,1.031,0.108,0.654,1.4699,0.105
138,2004-06-13,2004-06-19,CENTRO OESTE,MATO GROSSO DO SUL,ETANOL HIDRATADO,178,R$/l,1.342,0.078,1.1,1.499,0.408,0.0579999999999999,0.934,0.117,0.603,1.2199,0.125
139,2004-06-13,2004-06-19,NORDESTE,ALAGOAS,ETANOL HIDRATADO,104,R$/l,1.222,0.061,1.09,1.4,0.275,0.05,0.947,0.088,0.7561,1.2204,0.093
140,2004-06-13,2004-06-19,NORDESTE,BAHIA,ETANOL HIDRATADO,419,R$/l,1.433,0.105,0.999,1.95,0.458,0.073,0.975,0.151,0.5686,1.409,0.155
141,2004-06-13,2004-06-19,NORDESTE,CEARA,ETANOL HIDRATADO,275,R$/l,1.467,0.1939999999999999,1.05,1.95,0.316,0.132,1.151,0.091,0.8572,1.3155,0.079
142,2004-06-13,2004-06-19,NORDESTE,MARANHAO,ETANOL HIDRATADO,105,R$/l,1.633,0.158,1.29,2.0,0.473,0.0969999999999999,1.16,0.134,0.9591,1.4801,0.116
143,2004-06-13,2004-06-19,NORDESTE,PARAIBA,ETANOL HIDRATADO,128,R$/l,1.331,0.1119999999999999,1.14,1.699,0.355,0.084,0.976,0.086,0.7807,1.2392,0.088
144,2004-06-13,2004-06-19,NORDESTE,PERNAMBUCO,ETANOL HIDRATADO,427,R$/l,1.269,0.108,0.999,1.7,0.262,0.085,1.007,0.094,0.71,1.3112,0.093
145,2004-06-13,2004-06-19,NORDESTE,PIAUI,ETANOL HIDRATADO,97,R$/l,1.617,0.083,1.33,1.78,0.492,0.051,1.125,0.106,0.8875,1.41,0.094
146,2004-06-13,2004-06-19,NORDESTE,RIO GRANDE DO NORTE,ETANOL HIDRATADO,123,R$/l,1.3230000000000002,0.0969999999999999,1.12,1.59,0.328,0.073,0.995,0.112,0.78477,1.3143,0.113
147,2004-06-13,2004-06-19,NORDESTE,SERGIPE,ETANOL HIDRATADO,46,R$/l,1.33,0.061,1.169,1.45,0.282,0.046,1.048,0.121,0.682,1.2327,0.115
148,2004-06-13,2004-06-19,NORTE,ACRE,ETANOL HIDRATADO,33,R$/l,1.806,0.127,1.54,1.98,0.622,0.07,1.184,0.171,0.789,1.3121,0.144
149,2004-06-13,2004-06-19,NORTE,AMAPA,ETANOL HIDRATADO,15,R$/l,1.933,0.1639999999999999,1.75,2.15,0.465,0.085,1.468,0.158,1.1527,1.8465,0.108
150,2004-06-13,2004-06-19,NORTE,AMAZONAS,ETANOL HIDRATADO,57,R$/l,1.555,0.1159999999999999,1.259,1.85,0.496,0.075,1.059,0.068,0.93,1.2412,0.064
151,2004-06-13,2004-06-19,NORTE,PARA,ETANOL HIDRATADO,115,R$/l,1.921,0.235,1.29,2.4,0.595,0.122,1.326,0.218,0.7735,1.8713,0.164
152,2004-06-13,2004-06-19,NORTE,RONDONIA,ETANOL HIDRATADO,98,R$/l,1.54,0.135,1.18,1.99,0.51,0.088,1.03,0.124,0.7002,1.3306,0.12
153,2004-06-13,2004-06-19,NORTE,RORAIMA,ETANOL HIDRATADO,14,R$/l,1.46,0.071,1.3,1.5,0.296,0.049,1.164,0.067,0.9909,1.2797,0.058
154,2004-06-13,2004-06-19,NORTE,TOCANTINS,ETANOL HIDRATADO,72,R$/l,1.306,0.091,1.099,1.59,0.569,0.07,0.737,0.096,0.5621,0.983,0.13
155,2004-06-13,2004-06-19,SUDESTE,ESPIRITO SANTO,ETANOL HIDRATADO,313,R$/l,1.182,0.12,0.93,1.47,0.283,0.102,0.899,0.098,0.6662,1.2623,0.109
156,2004-06-13,2004-06-19,SUDESTE,MINAS GERAIS,ETANOL HIDRATADO,1250,R$/l,1.258,0.1009999999999999,0.96,1.68,0.334,0.08,0.924,0.126,0.46,1.42,0.136
157,2004-06-13,2004-06-19,SUDESTE,RIO DE JANEIRO,ETANOL HIDRATADO,952,R$/l,1.178,0.16,0.84,1.599,0.249,0.136,0.929,0.195,0.4126,1.3667,0.21
158,2004-06-13,2004-06-19,SUDESTE,SAO PAULO,ETANOL HIDRATADO,4069,R$/l,0.898,0.074,0.7390000000000001,1.2,0.197,0.0819999999999999,0.701,0.067,0.48,1.0669,0.096
159,2004-06-13,2004-06-19,SUL,PARANA,ETANOL HIDRATADO,770,R$/l,1.071,0.08,0.84,1.44,0.3,0.075,0.771,0.123,0.4357,0.995,0.16
160,2004-06-13,2004-06-19,SUL,RIO GRANDE DO SUL,ETANOL HIDRATADO,675,R$/l,1.374,0.133,0.999,1.71,0.367,0.0969999999999999,1.007,0.116,0.6443,1.348,0.115
161,2004-06-13,2004-06-19,SUL,SANTA CATARINA,ETANOL HIDRATADO,509,R$/l,1.31,0.059,1.15,1.5,0.373,0.045,0.937,0.117,0.66,1.212,0.125
162,2004-06-20,2004-06-26,CENTRO OESTE,DISTRITO FEDERAL,ETANOL HIDRATADO,130,R$/l,1.442,0.02,1.36,1.45,0.48,0.0139999999999999,0.962,0.144,0.4631,1.1114,0.15
163,2004-06-20,2004-06-26,CENTRO OESTE,GOIAS,ETANOL HIDRATADO,388,R$/l,1.226,0.14,0.91,1.52,0.404,0.114,0.822,0.087,0.6395,1.1241,0.106
164,2004-06-20,2004-06-26,CENTRO OESTE,MATO GROSSO,ETANOL HIDRATADO,198,R$/l,1.455,0.1,1.19,1.71,0.412,0.069,1.043,0.112,0.6463,1.3594,0.107
165,2004-06-20,2004-06-26,CENTRO OESTE,MATO GROSSO DO SUL,ETANOL HIDRATADO,163,R$/l,1.355,0.064,1.17,1.499,0.406,0.047,0.949,0.12,0.603,1.2941,0.126
166,2004-06-20,2004-06-26,NORDESTE,ALAGOAS,ETANOL HIDRATADO,103,R$/l,1.297,0.046,1.15,1.42,0.289,0.035,1.008,0.088,0.7847,1.1883,0.087
167,2004-06-20,2004-06-26,NORDESTE,BAHIA,ETANOL HIDRATADO,411,R$/l,1.475,0.129,1.19,2.05,0.491,0.087,0.984,0.165,0.5686,1.359,0.168
168,2004-06-20,2004-06-26,NORDESTE,CEARA,ETANOL HIDRATADO,268,R$/l,1.51,0.171,1.08,1.8,0.357,0.113,1.153,0.099,0.8572,1.3894,0.086
169,2004-06-20,2004-06-26,NORDESTE,MARANHAO,ETANOL HIDRATADO,103,R$/l,1.649,0.139,1.3,2.0,0.492,0.084,1.157,0.139,0.8995,1.48,0.12
170,2004-06-20,2004-06-26,NORDESTE,PARAIBA,ETANOL HIDRATADO,130,R$/l,1.357,0.09,1.229,1.699,0.321,0.066,1.036,0.094,0.83347,1.2593,0.091
171,2004-06-20,2004-06-26,NORDESTE,PERNAMBUCO,ETANOL HIDRATADO,420,R$/l,1.298,0.1119999999999999,1.04,1.7,0.276,0.086,1.022,0.092,0.7306,1.309,0.09
172,2004-06-20,2004-06-26,NORDESTE,PIAUI,ETANOL HIDRATADO,95,R$/l,1.6469999999999998,0.084,1.5,1.78,0.5,0.051,1.147,0.13,0.8122,1.4749,0.113
173,2004-06-20,2004-06-26,NORDESTE,RIO GRANDE DO NORTE,ETANOL HIDRATADO,129,R$/l,1.359,0.075,1.18,1.59,0.324,0.055,1.035,0.117,0.7139,1.3143,0.113
174,2004-06-20,2004-06-26,NORDESTE,SERGIPE,ETANOL HIDRATADO,56,R$/l,1.3769999999999998,0.055,1.25,1.514,0.261,0.04,1.116,0.109,0.8161,1.2867,0.098
175,2004-06-20,2004-06-26,NORTE,ACRE,ETANOL HIDRATADO,33,R$/l,1.908,0.128,1.6,2.2,0.613,0.067,1.295,0.211,0.789,1.48,0.163
176,2004-06-20,2004-06-26,NORTE,AMAPA,ETANOL HIDRATADO,15,R$/l,1.936,0.162,1.75,2.15,0.433,0.084,1.503,0.19,1.1527,1.8465,0.126
177,2004-06-20,2004-06-26,NORTE,AMAZONAS,ETANOL HIDRATADO,53,R$/l,1.545,0.093,1.28,1.7,0.531,0.06,1.014,0.07,0.9316,1.2853,0.069
178,2004-06-20,2004-06-26,NORTE,PARA,ETANOL HIDRATADO,103,R$/l,1.929,0.223,1.47,2.4,0.568,0.1159999999999999,1.361,0.223,0.7735,1.8066,0.164
179,2004-06-20,2004-06-26,NORTE,RONDONIA,ETANOL HIDRATADO,95,R$/l,1.5590000000000002,0.13,1.25,1.99,0.534,0.083,1.025,0.123,0.7002,1.3243,0.12
180,2004-06-20,2004-06-26,NORTE,RORAIMA,ETANOL HIDRATADO,14,R$/l,1.6980000000000002,0.004,1.69,1.7,0.534,0.002,1.164,0.067,0.9909,1.2797,0.058
181,2004-06-20,2004-06-26,NORTE,TOCANTINS,ETANOL HIDRATADO,71,R$/l,1.308,0.084,1.149,1.59,0.57,0.064,0.738,0.088,0.569,0.977,0.119
182,2004-06-20,2004-06-26,SUDESTE,ESPIRITO SANTO,ETANOL HIDRATADO,313,R$/l,1.219,0.1009999999999999,0.89,1.47,0.294,0.083,0.925,0.11,0.6662,1.2623,0.119
183,2004-06-20,2004-06-26,SUDESTE,MINAS GERAIS,ETANOL HIDRATADO,1259,R$/l,1.271,0.107,0.99,1.875,0.328,0.084,0.943,0.122,0.3797,1.3938,0.129
184,2004-06-20,2004-06-26,SUDESTE,RIO DE JANEIRO,ETANOL HIDRATADO,967,R$/l,1.206,0.165,0.8,1.599,0.254,0.1369999999999999,0.952,0.202,0.39203,1.3667,0.212
185,2004-06-20,2004-06-26,SUDESTE,SAO PAULO,ETANOL HIDRATADO,4077,R$/l,0.904,0.075,0.6990000000000001,1.287,0.198,0.083,0.706,0.065,0.4757,0.976,0.092
186,2004-06-20,2004-06-26,SUL,PARANA,ETANOL HIDRATADO,744,R$/l,1.072,0.076,0.84,1.34,0.297,0.071,0.775,0.133,0.435,0.997,0.172
187,2004-06-20,2004-06-26,SUL,RIO GRANDE DO SUL,ETANOL HIDRATADO,699,R$/l,1.385,0.131,1.09,1.71,0.358,0.095,1.027,0.111,0.6403,1.348,0.108
188,2004-06-20,2004-06-26,SUL,SANTA CATARINA,ETANOL HIDRATADO,513,R$/l,1.324,0.065,1.13,1.5,0.392,0.049,0.932,0.111,0.6193,1.2438,0.119
189,2004-06-27,2004-07-03,CENTRO OESTE,DISTRITO FEDERAL,ETANOL HIDRATADO,145,R$/l,1.433,0.037,1.24,1.455,0.503,0.026,0.93,0.149,0.4094,1.345,0.16
190,2004-06-27,2004-07-03,CENTRO OESTE,GOIAS,ETANOL HIDRATADO,382,R$/l,1.212,0.141,0.91,1.52,0.412,0.1159999999999999,0.8,0.084,0.62735,1.1241,0.105
191,2004-06-27,2004-07-03,CENTRO OESTE,MATO GROSSO,ETANOL HIDRATADO,195,R$/l,1.464,0.1009999999999999,1.23,1.71,0.41,0.069,1.054,0.105,0.793,1.5017,0.1
192,2004-06-27,2004-07-03,CENTRO OESTE,MATO GROSSO DO SUL,ETANOL HIDRATADO,177,R$/l,1.369,0.06,1.17,1.499,0.42,0.044,0.949,0.109,0.6321,1.2941,0.115
193,2004-06-27,2004-07-03,NORDESTE,ALAGOAS,ETANOL HIDRATADO,103,R$/l,1.297,0.048,1.17,1.42,0.279,0.037,1.018,0.089,0.7847,1.2204,0.087
194,2004-06-27,2004-07-03,NORDESTE,BAHIA,ETANOL HIDRATADO,418,R$/l,1.482,0.126,1.18,1.99,0.499,0.085,0.983,0.176,0.5686,1.4355,0.179
195,2004-06-27,2004-07-03,NORDESTE,CEARA,ETANOL HIDRATADO,271,R$/l,1.51,0.1639999999999999,1.099,1.8,0.333,0.109,1.177,0.099,0.8572,1.3894,0.084
196,2004-06-27,2004-07-03,NORDESTE,MARANHAO,ETANOL HIDRATADO,97,R$/l,1.641,0.133,1.35,2.0,0.423,0.081,1.218,0.129,0.9614,1.5338,0.106
197,2004-06-27,2004-07-03,NORDESTE,PARAIBA,ETANOL HIDRATADO,128,R$/l,1.362,0.093,1.23,1.699,0.327,0.068,1.035,0.093,0.77733,1.23673,0.09
198,2004-06-27,2004-07-03,NORDESTE,PERNAMBUCO,ETANOL HIDRATADO,425,R$/l,1.306,0.104,1.05,1.7,0.249,0.08,1.057,0.089,0.7351,1.2971,0.084
199,2004-06-27,2004-07-03,NORDESTE,PIAUI,ETANOL HIDRATADO,95,R$/l,1.658,0.091,1.51,1.78,0.492,0.055,1.166,0.134,0.9634,1.3808,0.115
200,2004-06-27,2004-07-03,NORDESTE,RIO GRANDE DO NORTE,ETANOL HIDRATADO,121,R$/l,1.369,0.074,1.19,1.59,0.32,0.054,1.049,0.116,0.7869,1.3143,0.111
201,2004-06-27,2004-07-03,NORDESTE,SERGIPE,ETANOL HIDRATADO,47,R$/l,1.38,0.048,1.289,1.45,0.236,0.035,1.144,0.115,0.682,1.2867,0.101
202,2004-06-27,2004-07-03,NORTE,ACRE,ETANOL HIDRATADO,33,R$/l,1.906,0.123,1.64,2.2,0.604,0.065,1.302,0.208,0.801,1.48,0.16
203,2004-06-27,2004-07-03,NORTE,AMAPA,ETANOL HIDRATADO,14,R$/l,1.942,0.152,1.75,2.15,0.431,0.078,1.511,0.178,1.1527,1.8465,0.118
204,2004-06-27,2004-07-03,NORTE,AMAZONAS,ETANOL HIDRATADO,56,R$/l,1.5419999999999998,0.091,1.259,1.7,0.504,0.059,1.038,0.062,0.9787,1.2664,0.06
205,2004-06-27,2004-07-03,NORTE,PARA,ETANOL HIDRATADO,123,R$/l,1.921,0.2269999999999999,1.47,2.4,0.5,0.118,1.421,0.174,0.9163,1.8066,0.122
206,2004-06-27,2004-07-03,NORTE,RONDONIA,ETANOL HIDRATADO,99,R$/l,1.538,0.132,1.18,1.99,0.519,0.086,1.019,0.112,0.7002,1.3213,0.11
207,2004-06-27,2004-07-03,NORTE,RORAIMA,ETANOL HIDRATADO,14,R$/l,1.676,0.042,1.6,1.7,0.5,0.025,1.176,0.066,0.9906,1.2797,0.056
208,2004-06-27,2004-07-03,NORTE,TOCANTINS,ETANOL HIDRATADO,70,R$/l,1.305,0.092,1.149,1.59,0.553,0.07,0.752,0.112,0.56506,1.0514,0.149
209,2004-06-27,2004-07-03,SUDESTE,ESPIRITO SANTO,ETANOL HIDRATADO,311,R$/l,1.212,0.109,0.85,1.47,0.29,0.09,0.922,0.11,0.675,1.2293,0.119
210,2004-06-27,2004-07-03,SUDESTE,MINAS GERAIS,ETANOL HIDRATADO,1242,R$/l,1.266,0.103,0.99,1.5,0.324,0.081,0.942,0.12,0.4802,1.3938,0.127
211,2004-06-27,2004-07-03,SUDESTE,RIO DE JANEIRO,ETANOL HIDRATADO,963,R$/l,1.203,0.166,0.84,1.599,0.242,0.138,0.961,0.199,0.4123,1.3667,0.207
212,2004-06-27,2004-07-03,SUDESTE,SAO PAULO,ETANOL HIDRATADO,4058,R$/l,0.899,0.076,0.7290000000000001,1.2990000000000002,0.194,0.085,0.705,0.061,0.46602,0.976,0.087
213,2004-06-27,2004-07-03,SUL,PARANA,ETANOL HIDRATADO,748,R$/l,1.0659999999999998,0.086,0.84,1.6,0.296,0.081,0.77,0.126,0.4357,0.9946,0.164
214,2004-06-27,2004-07-03,SUL,RIO GRANDE DO SUL,ETANOL HIDRATADO,680,R$/l,1.376,0.128,1.079,1.71,0.358,0.093,1.018,0.118,0.6438,1.34,0.116
215,2004-06-27,2004-07-03,SUL,SANTA CATARINA,ETANOL HIDRATADO,512,R$/l,1.319,0.062,1.129,1.5,0.375,0.047,0.944,0.11,0.6193,1.24,0.117
216,2004-07-04,2004-07-10,CENTRO OESTE,DISTRITO FEDERAL,ETANOL HIDRATADO,130,R$/l,1.412,0.087,1.05,1.45,0.468,0.062,0.944,0.121,0.4631,1.1073,0.128
217,2004-07-04,2004-07-10,CENTRO OESTE,GOIAS,ETANOL HIDRATADO,391,R$/l,1.21,0.145,0.91,1.52,0.402,0.12,0.808,0.083,0.6395,1.1241,0.103
218,2004-07-04,2004-07-10,CENTRO OESTE,MATO GROSSO,ETANOL HIDRATADO,194,R$/l,1.467,0.103,1.23,1.86,0.432,0.07,1.035,0.104,0.6863,1.35,0.1
219,2004-07-04,2004-07-10,CENTRO OESTE,MATO GROSSO DO SUL,ETANOL HIDRATADO,163,R$/l,1.372,0.062,1.17,1.5,0.425,0.045,0.947,0.113,0.6321,1.2941,0.119
220,2004-07-04,2004-07-10,NORDESTE,ALAGOAS,ETANOL HIDRATADO,102,R$/l,1.298,0.05,1.124,1.5,0.239,0.039,1.059,0.084,0.873,1.24,0.079
221,2004-07-04,2004-07-10,NORDESTE,BAHIA,ETANOL HIDRATADO,410,R$/l,1.483,0.129,1.141,1.99,0.452,0.087,1.031,0.172,0.5528,1.6438,0.167
222,2004-07-04,2004-07-10,NORDESTE,CEARA,ETANOL HIDRATADO,275,R$/l,1.513,0.157,1.18,1.8,0.317,0.104,1.196,0.088,0.8572,1.3894,0.074
223,2004-07-04,2004-07-10,NORDESTE,MARANHAO,ETANOL HIDRATADO,102,R$/l,1.642,0.129,1.35,2.0,0.451,0.079,1.191,0.132,0.9614,1.6045,0.111
224,2004-07-04,2004-07-10,NORDESTE,PARAIBA,ETANOL HIDRATADO,131,R$/l,1.374,0.088,1.23,1.699,0.315,0.064,1.059,0.095,0.8377,1.2486,0.09
225,2004-07-04,2004-07-10,NORDESTE,PERNAMBUCO,ETANOL HIDRATADO,410,R$/l,1.31,0.1,1.08,1.7,0.239,0.076,1.071,0.088,0.836,1.2981,0.082
226,2004-07-04,2004-07-10,NORDESTE,PIAUI,ETANOL HIDRATADO,95,R$/l,1.658,0.093,1.45,1.786,0.513,0.0559999999999999,1.145,0.127,0.9634,1.3808,0.111
227,2004-07-04,2004-07-10,NORDESTE,RIO GRANDE DO NORTE,ETANOL HIDRATADO,128,R$/l,1.37,0.073,1.2,1.59,0.312,0.053,1.058,0.104,0.7869,1.3143,0.098
228,2004-07-04,2004-07-10,NORDESTE,SERGIPE,ETANOL HIDRATADO,57,R$/l,1.378,0.053,1.272,1.541,0.243,0.038,1.135,0.083,0.9171,1.2274,0.073
229,2004-07-04,2004-07-10,NORTE,ACRE,ETANOL HIDRATADO,33,R$/l,1.916,0.129,1.64,2.2,0.625,0.067,1.291,0.21,0.801,1.48,0.163
230,2004-07-04,2004-07-10,NORTE,AMAPA,ETANOL HIDRATADO,15,R$/l,1.949,0.149,1.75,2.15,0.414,0.076,1.535,0.171,1.3424,1.8465,0.111
231,2004-07-04,2004-07-10,NORTE,AMAZONAS,ETANOL HIDRATADO,55,R$/l,1.543,0.092,1.29,1.7,0.478,0.06,1.065,0.066,0.96,1.2053,0.062
232,2004-07-04,2004-07-10,NORTE,PARA,ETANOL HIDRATADO,103,R$/l,1.918,0.214,1.49,2.4,0.483,0.1119999999999999,1.435,0.209,0.8888,1.8066,0.146
233,2004-07-04,2004-07-10,NORTE,RONDONIA,ETANOL HIDRATADO,96,R$/l,1.536,0.1169999999999999,1.2,1.99,0.519,0.076,1.017,0.11,0.7002,1.3243,0.108
234,2004-07-04,2004-07-10,NORTE,RORAIMA,ETANOL HIDRATADO,14,R$/l,1.676,0.042,1.6,1.7,0.499,0.025,1.177,0.066,0.9909,1.2797,0.056
235,2004-07-04,2004-07-10,NORTE,TOCANTINS,ETANOL HIDRATADO,69,R$/l,1.304,0.085,1.149,1.58,0.559,0.065,0.745,0.095,0.597,1.0043,0.128
236,2004-07-04,2004-07-10,SUDESTE,ESPIRITO SANTO,ETANOL HIDRATADO,312,R$/l,1.209,0.111,0.85,1.47,0.26,0.092,0.949,0.105,0.7246,1.2293,0.111
237,2004-07-04,2004-07-10,SUDESTE,MINAS GERAIS,ETANOL HIDRATADO,1260,R$/l,1.266,0.105,0.99,1.875,0.325,0.083,0.941,0.118,0.3797,1.3938,0.125
238,2004-07-04,2004-07-10,SUDESTE,RIO DE JANEIRO,ETANOL HIDRATADO,976,R$/l,1.207,0.162,0.84,1.5590000000000002,0.216,0.134,0.991,0.191,0.4575,1.3667,0.193
239,2004-07-04,2004-07-10,SUDESTE,SAO PAULO,ETANOL HIDRATADO,4075,R$/l,0.902,0.073,0.7390000000000001,1.199,0.194,0.081,0.708,0.058,0.4757,1.0852,0.082
240,2004-07-04,2004-07-10,SUL,PARANA,ETANOL HIDRATADO,770,R$/l,1.061,0.087,0.84,1.6,0.279,0.0819999999999999,0.782,0.128,0.4357,1,0.164
241,2004-07-04,2004-07-10,SUL,RIO GRANDE DO SUL,ETANOL HIDRATADO,700,R$/l,1.3730000000000002,0.128,1.09,1.71,0.338,0.093,1.035,0.107,0.6443,1.34,0.103
242,2004-07-04,2004-07-10,SUL,SANTA CATARINA,ETANOL HIDRATADO,517,R$/l,1.32,0.066,1.129,1.509,0.365,0.05,0.955,0.097,0.6947,1.1828,0.102
243,2004-07-11,2004-07-17,CENTRO OESTE,DISTRITO FEDERAL,ETANOL HIDRATADO,144,R$/l,1.293,0.111,0.99,1.45,0.361,0.086,0.932,0.134,0.508,1.4089,0.144
244,2004-07-11,2004-07-17,CENTRO OESTE,GOIAS,ETANOL HIDRATADO,383,R$/l,1.192,0.134,0.9,1.52,0.378,0.1119999999999999,0.814,0.076,0.6605,1.0999,0.093
245,2004-07-11,2004-07-17,CENTRO OESTE,MATO GROSSO,ETANOL HIDRATADO,197,R$/l,1.46,0.099,1.24,1.71,0.424,0.068,1.036,0.094,0.82369,1.2758,0.091
246,2004-07-11,2004-07-17,CENTRO OESTE,MATO GROSSO DO SUL,ETANOL HIDRATADO,177,R$/l,1.378,0.068,1.17,1.499,0.421,0.049,0.957,0.103,0.6321,1.257,0.108
247,2004-07-11,2004-07-17,NORDESTE,ALAGOAS,ETANOL HIDRATADO,103,R$/l,1.306,0.038,1.19,1.4,0.232,0.0289999999999999,1.074,0.072,0.9023,1.23,0.067
248,2004-07-11,2004-07-17,NORDESTE,BAHIA,ETANOL HIDRATADO,420,R$/l,1.477,0.125,1.162,2.05,0.424,0.085,1.053,0.173,0.5686,1.4355,0.164
249,2004-07-11,2004-07-17,NORDESTE,CEARA,ETANOL HIDRATADO,274,R$/l,1.513,0.159,1.15,1.8,0.311,0.105,1.202,0.08,0.8572,1.3857,0.067
250,2004-07-11,2004-07-17,NORDESTE,MARANHAO,ETANOL HIDRATADO,99,R$/l,1.645,0.134,1.35,2.0,0.417,0.081,1.228,0.138,0.9614,1.6045,0.112
251,2004-07-11,2004-07-17,NORDESTE,PARAIBA,ETANOL HIDRATADO,128,R$/l,1.391,0.088,1.23,1.699,0.308,0.063,1.083,0.102,0.7751,1.2593,0.094
252,2004-07-11,2004-07-17,NORDESTE,PERNAMBUCO,ETANOL HIDRATADO,424,R$/l,1.314,0.105,1.119,1.7,0.232,0.08,1.082,0.089,0.837,1.43,0.082
253,2004-07-11,2004-07-17,NORDESTE,PIAUI,ETANOL HIDRATADO,95,R$/l,1.652,0.102,1.45,1.78,0.459,0.062,1.193,0.14,0.9634,1.391,0.117
254,2004-07-11,2004-07-17,NORDESTE,RIO GRANDE DO NORTE,ETANOL HIDRATADO,118,R$/l,1.382,0.072,1.25,1.59,0.327,0.052,1.055,0.125,0.787,1.3143,0.118
255,2004-07-11,2004-07-17,NORDESTE,SERGIPE,ETANOL HIDRATADO,46,R$/l,1.378,0.049,1.279,1.45,0.261,0.036,1.117,0.117,0.682,1.2671,0.105
256,2004-07-11,2004-07-17,NORTE,ACRE,ETANOL HIDRATADO,33,R$/l,1.935,0.138,1.64,2.2,0.658,0.071,1.277,0.203,0.801,1.48,0.159
257,2004-07-11,2004-07-17,NORTE,AMAPA,ETANOL HIDRATADO,13,R$/l,1.962,0.16,1.75,2.15,0.429,0.0819999999999999,1.533,0.157,1.3424,1.8465,0.102
258,2004-07-11,2004-07-17,NORTE,AMAZONAS,ETANOL HIDRATADO,56,R$/l,1.54,0.0969999999999999,1.259,1.7,0.472,0.063,1.068,0.061,0.9787,1.1865,0.057
259,2004-07-11,2004-07-17,NORTE,PARA,ETANOL HIDRATADO,117,R$/l,1.903,0.206,1.47,2.32,0.516,0.108,1.387,0.203,0.7713,1.8066,0.146
260,2004-07-11,2004-07-17,NORTE,RONDONIA,ETANOL HIDRATADO,99,R$/l,1.537,0.136,1.18,1.99,0.517,0.088,1.02,0.094,0.7002,1.2736,0.092
